2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-01 09:23:50 | WARN | api | Payment provider latency high (2949ms) (env=prod, region=me-south-1, ip=4.244.60.220, request_id=eshbuqv87dtyffp9, trace_id=6jbe6gttjsifa0hcroagc285, ua="curl/8.4.0")
2026-02-01 09:24:43 | WARN | api | Circuit breaker half-open dependency=redis (env=dev, region=us-east-1, ip=183.224.86.56, request_id=rtkuvczrz7hhhxe1, trace_id=56ntknem1ctf7z88epdm1u7r, ua="curl/8.4.0")
2026-02-01 09:28:28 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=ap-southeast-1, ip=170.196.211.77, request_id=8q99g8nvbuwfbdm1, trace_id=fj664ub0jo4ge2065dnpswfz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:29:42 | WARN | api | Disk usage above 80% disk=82% (env=staging, region=me-south-1, ip=148.223.74.54, request_id=engpm7te3otng3gw, trace_id=4uawctab3xeprufs1bx2yzv9, ua="curl/8.4.0")
2026-02-01 09:30:11 | WARN | api | Temporary network jitter detected rtt_ms=420 (env=prod, region=me-south-1, ip=238.69.207.70, request_id=h8t98ul7hwrhrxsq, trace_id=u54yduy0zttzn4iq4ddzthgn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:30:55 | WARN | api | Slow response detected (2518ms) endpoint=/users/9658 (env=staging, region=ap-southeast-1, ip=98.218.8.46, request_id=w3leglzrz5ivi2r2, trace_id=2lk2odfytdpjgcg00v9i935d, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:31:06 | WARN | api | Slow response detected (2251ms) endpoint=/logout (env=prod, region=me-south-1, ip=147.77.214.44, request_id=zx8qe35yy0thzmmr, trace_id=v4fidt9o5zi8wyc01cm5diew, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:33:08 | WARN | api | Circuit breaker half-open dependency=s3 (env=staging, region=eu-west-1, ip=195.204.63.163, request_id=8i5894apcmgs1rt6, trace_id=a2zos8gsy102jn8kqfuv1m5x, ua="PostmanRuntime/7.36.0")
2026-02-01 09:39:28 | WARN | api | High memory usage warning mem=69% (env=dev, region=eu-west-1, ip=200.146.178.226, request_id=n4fcauo3s139h781, trace_id=9k8sxodutkpocltm30ah14k5, ua="PostmanRuntime/7.36.0")
2026-02-01 09:39:42 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=prod, region=me-south-1, ip=217.12.62.107, request_id=xmki1t0vg8x3hfmq, trace_id=q58i2qms8mtxpfuhy5vug7df, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:43:15 | WARN | api | Rate limit nearing threshold remaining=39 (env=prod, region=me-south-1, ip=52.252.205.236, request_id=2qbx6odu4tp719li, trace_id=tx4u4jzk74i89mbq62waoos2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:43:42 | WARN | api | Payment provider latency high (294ms) (env=prod, region=me-south-1, ip=148.163.16.54, request_id=c617xqbg955u3w82, trace_id=gp357jfpoctp6y4ybflvizy7, ua="PostmanRuntime/7.36.0")
2026-02-01 09:44:02 | WARN | api | Temporary network jitter detected rtt_ms=183 (env=prod, region=eu-west-1, ip=72.126.107.37, request_id=hrz2dftwi45yybtv, trace_id=flvhzmvuk5cuj0f9sxdhzfv3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:46:17 | WARN | api | Elevated error rate observed window_s=300 rate=3.6% (env=prod, region=me-south-1, ip=67.95.30.204, request_id=co2tn2qws1kh8zny, trace_id=yuo6pzjrjz000xxr1qur5z27, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:47:27 | WARN | api | Rate limit nearing threshold remaining=13 (env=prod, region=eu-west-1, ip=151.123.106.245, request_id=eb4vmkd3yuq7vc5o, trace_id=toa7gfrggdzp40lsadz0q65n, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:47:47 | WARN | api | High memory usage warning mem=66% (env=dev, region=ap-southeast-1, ip=80.36.181.124, request_id=te2xd0trlvnjy00e, trace_id=orzwjl40sya1akbmpsx26uvd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:48:33 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=staging, region=us-east-1, ip=137.133.208.160, request_id=zc81u5oi3nv2hh0c, trace_id=j85qotpw70zp5h046qeu1hm4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:49:44 | WARN | api | Temporary network jitter detected rtt_ms=387 (env=staging, region=ap-southeast-1, ip=163.106.212.52, request_id=pvroizrb3il2othy, trace_id=aja65u5n9fow7vn5coc09uob, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:51:51 | WARN | api | Queue backlog growing size=3425 (env=staging, region=eu-west-1, ip=74.49.107.10, request_id=20p42q8b72wc26pv, trace_id=4293gjacbqz832e1e77gdvnm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:56:49 | WARN | api | High memory usage warning mem=75% (env=prod, region=me-south-1, ip=214.218.33.153, request_id=ljjbp7dx42iquyy5, trace_id=3bsq9dx9n1alvea7i2c6j4pg, ua="curl/8.4.0")
2026-02-01 09:59:12 | WARN | api | Temporary network jitter detected rtt_ms=360 (env=prod, region=us-east-1, ip=243.60.122.70, request_id=rtiibztgede8ayk6, trace_id=w6xojjvbck1x8cqtocgpzi45, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:59:46 | WARN | api | Temporary network jitter detected rtt_ms=880 (env=prod, region=eu-west-1, ip=8.121.122.209, request_id=or3uq1lgpq0umojw, trace_id=0w3lwt1xf2jbw3tzi7kc58hu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:02:32 | WARN | api | Queue backlog growing size=7382 (env=prod, region=eu-west-1, ip=42.18.142.198, request_id=e4ngjk2h68cvjjof, trace_id=osya5zhbg7as6rzv6b0ywmfm, ua="curl/8.4.0")
2026-02-01 10:05:07 | WARN | api | Disk usage above 80% disk=88% (env=staging, region=eu-west-1, ip=212.252.14.248, request_id=knotlk8gvcsp5ls7, trace_id=y7f688ebg95m9ngdf82j2f5p, ua="PostmanRuntime/7.36.0")
2026-02-01 10:07:59 | WARN | api | Rate limit nearing threshold remaining=28 (env=prod, region=us-east-1, ip=252.184.25.92, request_id=0yulqfkvzu7aa0ha, trace_id=u2es87a222e4k21hue15hft8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:09:53 | WARN | api | Rate limit nearing threshold remaining=8 (env=prod, region=me-south-1, ip=24.58.221.62, request_id=po9bewp37txwqk9j, trace_id=bzhn56rzxlr2pip8m2d3pk92, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:15:31 | WARN | api | Payment provider latency high (148ms) (env=prod, region=ap-southeast-1, ip=52.239.159.87, request_id=jhrl9ch3gg5chbav, trace_id=ubkf6xaqfl5aeiyvecio404d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:17:20 | WARN | api | Temporary network jitter detected rtt_ms=755 (env=staging, region=us-east-1, ip=31.73.162.115, request_id=iy1yny43vjd4wwox, trace_id=uajs5ny5t3ey78m674ioda21, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:17:27 | WARN | api | Slow response detected (2755ms) endpoint=/login (env=dev, region=ap-southeast-1, ip=75.27.11.164, request_id=6jy2eswppqky12e0, trace_id=yx0gsnldhkk6g711oavf2eyn, ua="PostmanRuntime/7.36.0")
2026-02-01 10:17:32 | WARN | api | Queue backlog growing size=1762 (env=staging, region=us-east-1, ip=253.81.209.183, request_id=m0i01ka45aj1j72s, trace_id=lgskp00kqgekd2wv331yw1y7, ua="curl/8.4.0")
2026-02-01 10:20:40 | WARN | api | Temporary network jitter detected rtt_ms=854 (env=prod, region=us-east-1, ip=251.50.173.33, request_id=setohm3ud0llga4s, trace_id=tgxnehqopmxawkm1g6069n3e, ua="curl/8.4.0")
2026-02-01 10:22:22 | WARN | api | Queue backlog growing size=6460 (env=prod, region=eu-west-1, ip=244.159.175.168, request_id=54khwtpgu02g9s7u, trace_id=pxh5yp5f6jbjua9ch2rns96b, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:25:49 | WARN | api | High memory usage warning mem=64% (env=prod, region=ap-southeast-1, ip=86.172.52.242, request_id=zdexsqr05pxet2rl, trace_id=0g7hht4sv9wnzm36k0dpxj8h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:28:01 | WARN | api | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=86.67.16.47, request_id=d638t89i2fgwukkl, trace_id=1y8lcrwfsb7z6fqrjwb9wgw8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:31:22 | WARN | api | Temporary network jitter detected rtt_ms=332 (env=staging, region=us-east-1, ip=62.147.96.195, request_id=vmoglc28yeya6v2k, trace_id=gpiofp50yuvi7gqyzqjb9u3l, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:36:18 | WARN | api | Payment provider latency high (1982ms) (env=prod, region=eu-west-1, ip=225.63.86.245, request_id=3qkdba5itj6q6i2r, trace_id=wk4jin5e6wjpe8fmqoa03tpt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:36:27 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=ap-southeast-1, ip=251.93.32.127, request_id=vkt8h34l2sn7jv47, trace_id=j86dg7tv4f9w9qrgodxedijz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:36:32 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=eu-west-1, ip=187.51.57.225, request_id=ny9fy4cy1dqcaey8, trace_id=3cruw6na18di06t5z9qzccks, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:39:17 | WARN | api | Disk usage above 80% disk=97% (env=prod, region=ap-southeast-1, ip=203.2.225.220, request_id=5tuvunetjfxk63on, trace_id=awpjnp70icge8idthrpc9tv3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:39:53 | WARN | api | Queue backlog growing size=698 (env=prod, region=eu-west-1, ip=75.66.77.153, request_id=xqoqwl3xzdk76ci8, trace_id=8barbru5zq9mlkxaetxwtqaz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:40:10 | WARN | api | Rate limit nearing threshold remaining=8 (env=staging, region=us-east-1, ip=58.133.242.128, request_id=jwq2551e1skrtji7, trace_id=b0vkkwpm1ypw86is4ads99k6, ua="curl/8.4.0")
2026-02-01 10:40:11 | WARN | api | Slow response detected (1390ms) endpoint=/admin/config (env=staging, region=ap-southeast-1, ip=26.134.166.99, request_id=935o5a6w3ddyeiqx, trace_id=5twvdssd11q1ngwok575ukhy, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:42:14 | WARN | api | Temporary network jitter detected rtt_ms=482 (env=prod, region=me-south-1, ip=195.78.223.240, request_id=yf8tvkgioxquajwy, trace_id=clx0u6dzm85l3xjzvzbo4hgy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:47:47 | WARN | api | Payment provider latency high (3194ms) (env=staging, region=me-south-1, ip=23.244.140.26, request_id=h5qhi11s4wz2ktgf, trace_id=63jfdsc5sf6ll1rx2ezlsgpg, ua="PostmanRuntime/7.36.0")
2026-02-01 10:53:18 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=eu-west-1, ip=232.208.177.100, request_id=ydpixikz6a05kmfh, trace_id=dvdwkifndemb0vjhf5yiuz99, ua="curl/8.4.0")
2026-02-01 10:53:21 | WARN | api | Disk usage above 80% disk=90% (env=prod, region=us-east-1, ip=46.229.154.111, request_id=cnf4ugr7g6yxbh5d, trace_id=phmeo04dvo9j27ntxtytzgra, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:55:13 | WARN | api | Queue backlog growing size=9384 (env=staging, region=me-south-1, ip=208.249.140.250, request_id=lr1ewewqlafyim5l, trace_id=ykzgaomtk0j4yjmn88lyqtcg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:55:43 | WARN | api | Temporary network jitter detected rtt_ms=786 (env=dev, region=eu-west-1, ip=236.97.98.200, request_id=ubudnbgcyoddkex2, trace_id=5tq72q03b6oo7dvqski23q8p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:59:10 | WARN | api | High memory usage warning mem=65% (env=prod, region=eu-west-1, ip=145.53.177.225, request_id=4xbbong8h9ugtn36, trace_id=gctb7cfmkzh0b33192k3m4v0, ua="curl/8.4.0")
2026-02-01 10:59:26 | WARN | api | Rate limit nearing threshold remaining=44 (env=dev, region=us-east-1, ip=165.17.32.219, request_id=tqfvf9vxwi3cu54f, trace_id=3ronjqzvivv95m9blrhqns63, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:01:01 | WARN | api | Rate limit nearing threshold remaining=23 (env=prod, region=me-south-1, ip=103.110.176.196, request_id=4mky6e9tqegcl9jr, trace_id=zlcxja9uebfeqm160mhj8wyw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:05:20 | WARN | api | Disk usage above 80% disk=99% (env=dev, region=us-east-1, ip=245.24.171.108, request_id=ebonhi5pleg07twb, trace_id=3av5baqyvgsnzz11w4l9mv3f, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:05:54 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=ap-southeast-1, ip=205.207.221.153, request_id=qxh1zjeleb74ukak, trace_id=zzhei5n6b7hzz80ww9jmt2md, ua="curl/8.4.0")
2026-02-01 11:06:18 | WARN | api | Disk usage above 80% disk=97% (env=dev, region=me-south-1, ip=190.135.63.190, request_id=gvbpv177m5yg5hqx, trace_id=pyr0oph60bjd8kvlg7k62j7v, ua="curl/8.4.0")
2026-02-01 11:06:27 | WARN | api | Disk usage above 80% disk=86% (env=staging, region=eu-west-1, ip=12.40.128.180, request_id=l0pllwuk9nfgtkh7, trace_id=zpikrlj2jgxfacunoxjr87m3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:06:52 | WARN | api | Rate limit nearing threshold remaining=4 (env=dev, region=ap-southeast-1, ip=170.104.100.199, request_id=yh7imw9n79qdqsc5, trace_id=7n3j62bdq5zgrn0noqqf3xuk, ua="PostmanRuntime/7.36.0")
2026-02-01 11:11:10 | WARN | api | Rate limit nearing threshold remaining=45 (env=prod, region=eu-west-1, ip=124.45.231.248, request_id=wdodkgni3eaw79u4, trace_id=o3ja1ab8783yh0qz4ynvmomv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:12:48 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=us-east-1, ip=88.226.20.235, request_id=pfymctcg69bryyz5, trace_id=hn2biu3cyd5buwvl03k22ulu, ua="curl/8.4.0")
2026-02-01 11:21:30 | WARN | api | Disk usage above 80% disk=90% (env=staging, region=us-east-1, ip=118.71.44.26, request_id=shimjagn18a3lvsn, trace_id=dva3p1iy3ymp2uuhcvvquvvb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:22:27 | WARN | api | Rate limit nearing threshold remaining=20 (env=dev, region=ap-southeast-1, ip=6.52.69.32, request_id=qkixrqcnak8s8o45, trace_id=x4h2uz3g0ovr64vchzifsuja, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:23:10 | WARN | api | Elevated error rate observed window_s=60 rate=10.9% (env=prod, region=eu-west-1, ip=159.252.60.16, request_id=45uztwu08cob1mq6, trace_id=2sc81xfcmu0owl03xax4vqm1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:23:45 | WARN | api | Temporary network jitter detected rtt_ms=84 (env=dev, region=us-east-1, ip=200.83.214.109, request_id=a3raxt8iu6j1s1i4, trace_id=zy0rzu5lslpix20othn04c77, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:23:49 | WARN | api | Elevated error rate observed window_s=60 rate=10.1% (env=staging, region=me-south-1, ip=96.119.213.181, request_id=tmt25xnvv0vb2npe, trace_id=8afszwfi917fw2gehocoie4k, ua="PostmanRuntime/7.36.0")
2026-02-01 11:32:27 | WARN | api | Rate limit nearing threshold remaining=44 (env=dev, region=me-south-1, ip=204.17.232.223, request_id=x7ofmhw74qmt9zuv, trace_id=wfhdl9fgnxmckogkd669kynv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:33:40 | WARN | api | High memory usage warning mem=80% (env=dev, region=eu-west-1, ip=83.9.158.91, request_id=6wpeu9lwvaptynnb, trace_id=mcv4bzni1wrkhl82tikdm3ph, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:37:40 | WARN | api | Retrying request to upstream service attempt=2 (env=staging, region=eu-west-1, ip=73.223.180.17, request_id=0zka4yeakl023k8q, trace_id=akb373h63bimguveaq88i45x, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:39:53 | WARN | api | Disk usage above 80% disk=90% (env=prod, region=ap-southeast-1, ip=179.165.34.243, request_id=8ym2osnvg2x62c2g, trace_id=ftn05k58nuse7gorrbowdgzv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:40:42 | WARN | api | Payment provider latency high (93ms) (env=dev, region=ap-southeast-1, ip=72.47.193.177, request_id=pfqdor8onm08rejx, trace_id=2wczttydxuktx65bsvv8rtuq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:43:45 | WARN | api | Disk usage above 80% disk=83% (env=prod, region=ap-southeast-1, ip=199.50.221.155, request_id=liknulnfaez5vj9r, trace_id=gc2eiec9gbiezaemiu81kwci, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:46:04 | WARN | api | Elevated error rate observed window_s=30 rate=7.0% (env=prod, region=eu-west-1, ip=71.208.72.253, request_id=8nu2ep695nsz0xt5, trace_id=cm2bszxmydmtue56un2ngbdx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:47:49 | WARN | api | Rate limit nearing threshold remaining=45 (env=staging, region=eu-west-1, ip=29.100.254.71, request_id=8nn2o35hwb5xt8ce, trace_id=ozxu29hq88ypocxcvy6ewvtf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:49:24 | WARN | api | Slow response detected (2086ms) endpoint=/admin/config (env=prod, region=ap-southeast-1, ip=250.85.5.178, request_id=vwovp6522jqcnwjr, trace_id=nt91mqwgi04dt3xhv3tcdxsy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:49:38 | WARN | api | Queue backlog growing size=9379 (env=prod, region=us-east-1, ip=210.218.49.164, request_id=095xfqbbgcrmo8au, trace_id=9241qmt77vq5o0i7k280htkz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:51:18 | WARN | api | Elevated error rate observed window_s=30 rate=4.5% (env=prod, region=me-south-1, ip=71.36.165.250, request_id=ddsrqohla0lu0p81, trace_id=xfdtlvmk4izeuhcjcqg2ikh8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:51:49 | WARN | api | High memory usage warning mem=88% (env=prod, region=us-east-1, ip=7.38.60.140, request_id=8s8jex9xkp83b96c, trace_id=6f1ylxxbz371je2d3om84deh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:56:18 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=88.16.205.252, request_id=ivpfql0cmp3ijkfm, trace_id=zkmoxpig0gwbbh93ynuukxj1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:57:14 | WARN | api | Retrying request to upstream service attempt=1 (env=dev, region=us-east-1, ip=53.107.124.84, request_id=urpbewviahefw0rv, trace_id=os8nz80o5fyazlvamncdsx9x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:57:26 | WARN | api | Disk usage above 80% disk=98% (env=dev, region=us-east-1, ip=212.215.228.90, request_id=bhmatedp2e64j3l0, trace_id=85ounclnpwx01qmhe0ssrx9a, ua="PostmanRuntime/7.36.0")
2026-02-01 11:57:59 | WARN | api | Slow response detected (1039ms) endpoint=/files/3284 (env=prod, region=us-east-1, ip=174.212.95.41, request_id=7v8iag09hkm4z8b2, trace_id=rfjj2n5pjh8hndpelk7o6q11, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:58:11 | WARN | api | Queue backlog growing size=2662 (env=dev, region=me-south-1, ip=26.235.170.194, request_id=uxz0z6x83vvejzok, trace_id=a5tzk8r2n1o6n0huqwcr247r, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:58:43 | WARN | api | Queue backlog growing size=6287 (env=dev, region=me-south-1, ip=170.5.143.94, request_id=3p5d84adpq1f2ytm, trace_id=24h3164ukk9kp334z7xxixn7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:59:43 | WARN | api | Queue backlog growing size=5228 (env=prod, region=us-east-1, ip=85.95.226.10, request_id=mp4cttd0ulru7wdj, trace_id=k1pqvzpvm4jk9ddg1wibbkgj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:03:26 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=dev, region=ap-southeast-1, ip=166.138.25.159, request_id=69gf28juwzo5jik0, trace_id=2nvv1ngs2gfcr5z574m62opu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:04:01 | WARN | api | Disk usage above 80% disk=98% (env=prod, region=us-east-1, ip=173.236.49.200, request_id=6rc9yj7uig2o0jrp, trace_id=1q1q5avi85yvy51lym37hylt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:05:27 | WARN | api | Elevated error rate observed window_s=120 rate=9.0% (env=staging, region=me-south-1, ip=43.199.188.40, request_id=s8fdq18unqg3dfd1, trace_id=60p0wkhvl5lxbahwemq7u1io, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:05:34 | WARN | api | Disk usage above 80% disk=81% (env=dev, region=eu-west-1, ip=113.81.216.25, request_id=23rqqbhyj6s0t08u, trace_id=ixv0575o9nyodz25sle4jkr8, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:06:26 | WARN | api | Temporary network jitter detected rtt_ms=451 (env=dev, region=me-south-1, ip=48.223.150.137, request_id=5ml6ozl1brceew6x, trace_id=ta5roxmqeq4v80v71n2q5cyj, ua="curl/8.4.0")
2026-02-01 12:08:15 | WARN | api | Payment provider latency high (729ms) (env=prod, region=us-east-1, ip=24.226.215.37, request_id=4jhhckgo45byln9u, trace_id=dftmt56ka3dvwkaimlu6xdvn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:12:32 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=eu-west-1, ip=175.157.190.39, request_id=q4nlkn8ntggxph4b, trace_id=jm93v5ibb7swi07n1v8rihqt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:12:43 | WARN | api | Temporary network jitter detected rtt_ms=124 (env=staging, region=me-south-1, ip=60.40.9.247, request_id=9vijrwg78mvbldk1, trace_id=88e4s9qg2egv0czzztjnv1xn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:17:37 | WARN | api | Circuit breaker half-open dependency=kms (env=dev, region=me-south-1, ip=44.31.28.246, request_id=xzdls7snedmyyas6, trace_id=0rrjkncknvp3if4jucayq6be, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:23:19 | WARN | api | Elevated error rate observed window_s=300 rate=6.2% (env=staging, region=me-south-1, ip=96.138.183.36, request_id=6lzhjx81223am11c, trace_id=zppjw1hazlcsy5bopp8t170e, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
